Identifier	Entry	Omeka	Entry_Clean_Recon	Wikidata	TextInBrackets	RelatedLocations	spatial coverage	NumberOfEntries	EntriesIdentifier	StartYear	endYear	OmekaID	SeeAlso	File	Comment	Column 1	Location_in_index
QGJ.v1.Per.05974	Salomon, Lòb	https://undusting.org/jewish_sources/s/jewish_sources/item/15407	Salomon, Lòb			Barchfeld|Eisenach|Gleicherwiesen|Hessen|Hildburghausen|Philippsthal|Sachsen-Weimar-Eisenach|Thüringen	16421|16654|16787|16928|16934|17387|17521|17701	2	QGJ.v1.A0235.I0757.E05072|QGJ.v1.A0239.I0842.E06891	1836	1836	8524|10343		persons		Salomon, Lòb 4995, 6810	
QGJ.v1.Per.05975	Salomon, Lòbel	https://undusting.org/jewish_sources/s/jewish_sources/item/15408	Salomon, Lòbel			Bautzen|Sachsen	16431|17509	1	QGJ.v1.A0176.I0542.E03076			6528		persons		Salomon, Lòbel 2999	
QGJ.v1.Per.05976	Salomon, Loebel Lazarus	https://undusting.org/jewish_sources/s/jewish_sources/item/15409	Salomon, Loebel Lazarus			Dresden|Sachsen	16630|17509	1	QGJ.v1.A0185.I0588.E03698			7150		persons		Salomon, Loebel Lazarus 3621	
QGJ.v1.Per.05977	Salomon, Low	https://undusting.org/jewish_sources/s/jewish_sources/item/15410	Salomon Löw	Q109414107		Bad Salzungen|Barchfeld|Sachsen-Meiningen|Thüringen	16408|16421|17519|17701	1	QGJ.v1.A0239.I0836.E06609	1772	1772	10061		persons		Salomon, Low 6528	
QGJ.v1.Per.05978	Salomon, Meyer	https://undusting.org/jewish_sources/s/jewish_sources/item/15411	Salomon, Meyer			Dessau|Leipzig|Sachsen	16607|17112|17509	1	QGJ.v1.A0196.I0638.E04069			7521		persons		Salomon, Meyer 3992	
QGJ.v1.Per.05979	Salomon, Meyer Baruch	https://undusting.org/jewish_sources/s/jewish_sources/item/15412	Salomon, Meyer Baruch			Dresden|Sachsen	16630|17509	1	QGJ.v1.A0185.I0588.E03522			6974		persons		Salomon, Meyer Baruch 3445	
QGJ.v1.Per.05980	Salomon, Moses	https://undusting.org/jewish_sources/s/jewish_sources/item/15413	Salomon, Moses			Bernau|Brandenburg (Land)|Dresden|Gleicherwiesen|Leipzig|Mecklenburg-Vorpommern|Sachsen|Schwerin|Stavenhagen	16459|16512|16630|16787|17112|17192|17509|17599|17644	5	QGJ.v1.A0021.I0079.E00394|QGJ.v1.A0031.I0110.E00626|QGJ.v1.A0055.I0176.E01254|QGJ.v1.A0185.I0588.E03643|QGJ.v1.A0196.I0643.E04267	1773	1861	3846|4078|4706|7095|7719		persons		Salomon, Moses 352,584,1206,3566, 4190	
QGJ.v1.Per.05981	Salomon, Nathan Berend	https://undusting.org/jewish_sources/s/jewish_sources/item/15414	Salomon, Nathan Berend			Altenburg|Sachsen-Gotha|Thüringen	16354|17517|17701	1	QGJ.v1.A0236.I0813.E05527	1738	1738	8979		persons		Salomon, Nathan Berend 5450	
QGJ.v1.Per.05982	Salomon, Philipp	https://undusting.org/jewish_sources/s/jewish_sources/item/15415	Salomon, Philipp			Leipzig|Sachsen	17112|17509	1	QGJ.v1.A0196.I0640.E04166			7618		persons		Salomon, Philipp 4089	
QGJ.v1.Per.05983	Salomon, Pössel	https://undusting.org/jewish_sources/s/jewish_sources/item/15416	Salomon, Pössel			Dresden|Sachsen	16630|17509	1	QGJ.v1.A0185.I0588.E03646	1808	1808	7098		persons		Salomon, Pössel 3569	
QGJ.v1.Per.05984	Salomon, Samuel	https://undusting.org/jewish_sources/s/jewish_sources/item/15417	Salomon Samuel	Q15206171		Bernau|Brandenburg (Land)	16459|16512	1	QGJ.v1.A0055.I0176.E01256	1777	1777	4708		persons		Salomon, Samuel 1208	
QGJ.v1.Per.05985	Salomon, Simon	https://undusting.org/jewish_sources/s/jewish_sources/item/15418	Salomon, Simon			Groningen|Sachsen-Anhalt	16833|17512	1	QGJ.v1.A0144.I0428.E02639	1791	1791	6091		persons		Salomon, Simon 2572	
QGJ.v1.Per.05986	Salomon, Taube	https://undusting.org/jewish_sources/s/jewish_sources/item/15419	Salomon, Taube			Ankiam|Bergen (Rügen)|Mecklenburg-Vorpommern	16378|16451|17192	1	QGJ.v1.A0010.I0057.E00221			3673		persons		Salomon, Taube 179	
QGJ.v1.Per.05987	Salomon-Lessen, Selma	https://undusting.org/jewish_sources/s/jewish_sources/item/15420	Salomon-Lessen, Selma			Brandenburg (Land)|Müllrose	16512|17231	1	QGJ.v1.A0069.I0223.E01577	1947	1948	5029		persons		Salomon-Lessen, Selma 1529	
QGJ.v1.Per.05988	Salomonsohn, Arthur	https://undusting.org/jewish_sources/s/jewish_sources/item/15421	Arthur Salomonsohn	Q711318		Berlin	16455	2	QGJ.v1.A0099.I0290.E01802|QGJ.v1.A0105.I0317.E01968	1900	1941	5254|5420		persons		Salomonsohn, Arthur 1748,1914	
QGJ.v1.Per.05989	Salvelt, Moses	https://undusting.org/jewish_sources/s/jewish_sources/item/15422	Salvelt, Moses			Mühlhausen|Thüringen	17230|17701	1	QGJ.v1.A0269.I0916.E07658			11110		persons		Salvelt, Moses 7565	
QGJ.v1.Per.05990	Salzer, Moses	https://undusting.org/jewish_sources/s/jewish_sources/item/15423	Salzer, Moses			Thüringen	17701	1	QGJ.v1.A0235.I0766.E05272			8724		persons		Salzer, Moses 5195	
QGJ.v1.Per.05991	Samel, Aron	https://undusting.org/jewish_sources/s/jewish_sources/item/15424	Samel, Aron			Böhmen|Lößnitz|Sachsen|Stollberg	16493|17144|17509|17658	2	QGJ.v1.A0201.I0660.E04481|QGJ.v1.A0211.I0684.E04604	1840	1841	7933|8056		persons		Samel, Aron 4407, 4527	
QGJ.v1.Per.05992	Samel, Leopold	https://undusting.org/jewish_sources/s/jewish_sources/item/15425	Samel, Leopold			Böhmen|Lößnitz|Sachsen	16493|17144|17509	1	QGJ.v1.A0201.I0660.E04481	1840	1841	7933		persons		Samel, Leopold 4407	
QGJ.v1.Per.05993	Samson (Bernburg)	https://undusting.org/jewish_sources/s/jewish_sources/item/15426	Samson		Bernburg	Bernburg|Sachsen-Anhalt	16461|17512	1	QGJ.v1.A0116.I0346.E02242			5694		persons		Samson (Bernburg) 2175	Bernburg
QGJ.v1.Per.05994	Samson (Tanna)	https://undusting.org/jewish_sources/s/jewish_sources/item/15427	Samson		Tanna	Bad Langensalza|Leiningen|Mühlhausen|Salza|Thüringen|Tonna	16405|17110|17230|17527|17701|17705	1	QGJ.v1.A0269.I0916.E07650			11102		persons		Samson (Tanna) 7557	
QGJ.v1.Per.05995	Samson, Hermann	https://undusting.org/jewish_sources/s/jewish_sources/item/15428	Hermann Samson	Q10989774		Leipzig|Sachsen	17112|17509	1	QGJ.v1.A0196.I0638.E04135			7587		persons		Samson, Hermann 4060	
QGJ.v1.Per.05996	Samson, Hertz	https://undusting.org/jewish_sources/s/jewish_sources/item/15429	Samson Hertz	Q94860550		Braunschweig|Eisenach|Mihla, Rittergut|Thüringen	16517|16654|17212|17701	1	QGJ.v1.A0235.I0797.E05447			8899		persons		Samson, Hertz 5370	
QGJ.v1.Per.05997	Samson, Isaac Salomon	https://undusting.org/jewish_sources/s/jewish_sources/item/15430	Samson, Isaac Salomon			Brandenburg (Land)|Frankfurt/Oder	16512|16719	1	QGJ.v1.A0066.I0214.E01556	1721	1721	5008		persons		Samson, Isaac Salomon 1508	
QGJ.v1.Per.05998	Samson, Michael	https://undusting.org/jewish_sources/s/jewish_sources/item/15431	Samson, Michael			Bernau|Brandenburg (Land)	16459|16512	1	QGJ.v1.A0055.I0176.E01255	1775	1775	4707		persons		Samson, Michael 1207	
QGJ.v1.Per.05999	Samson, Moses	https://undusting.org/jewish_sources/s/jewish_sources/item/15432	Moses Samson	Q105389718		Hamburg|Mecklenburg-Vorpommern|Stralsund|Tribberatz	16877|17192|17661|17715	8	QGJ.v1.A0033.I0118.E00759|QGJ.v1.A0033.I0118.E00785|QGJ.v1.A0033.I0118.E00787|QGJ.v1.A0033.I0118.E00811|QGJ.v1.A0033.I0118.E00832|QGJ.v1.A0033.I0120.E00862|QGJ.v1.A0033.I0123.E00888|QGJ.v1.A0033.I0123.E00889	1777	1799	4211|4237|4239|4263|4284|4314|4340|4341		persons		Samson, Moses 717, 743, 745, 769, 790, 820, 846,847	
QGJ.v1.Per.06000	Samson, Salomon	https://undusting.org/jewish_sources/s/jewish_sources/item/15433	Samson, Salomon			Bayreuth|Hildburghausen|Thüringen	16433|16934|17701	1	QGJ.v1.A0239.I0835.E06596	1783	1783	10048		persons		Samson, Salomon 6515	
QGJ.v1.Per.06001	Samuel (Börsin)	https://undusting.org/jewish_sources/s/jewish_sources/item/15434	Samuel		Börsin	Böhmen|Börsin (Böhmen)|Greiz|Thüringen	16493|16495|16825|17701	1	QGJ.v1.A0238.I0817.E05541			8993		persons		Samuel (Börsin) 5460	
QGJ.v1.Per.06002	Samuel (Frankfurt)	https://undusting.org/jewish_sources/s/jewish_sources/item/15435	Samuel		Frankfurt	Eisenach|Frankfurt|Sachsen-Weimar-Eisenach|Speyer|Thüringen	16654|16717|17521|17631|17701	1	QGJ.v1.A0235.I0759.E05104	1642	1642	8556		persons		Samuel (Frankfurt) 5027	Frankfurt
QGJ.v1.Per.06003	Samuel, Abraham	https://undusting.org/jewish_sources/s/jewish_sources/item/15436	Samuel, Abraham			Dresden|Sachsen	16630|17509	1	QGJ.v1.A0185.I0588.E03649			7101		persons		Samuel, Abraham 3572	
QGJ.v1.Per.06004	Samuel, Adolph	https://undusting.org/jewish_sources/s/jewish_sources/item/15437	Samuel, Adolph			Damgarten|Mecklenburg-Vorpommern|Schwerin	16592|17192|17599	1	QGJ.v1.A0031.I0110.E00670			4122		persons		Samuel, Adolph 628	
QGJ.v1.Per.06005	Samuel, Aron Saul	https://undusting.org/jewish_sources/s/jewish_sources/item/15438	Samuel, Aron Saul			Brandenburg (Land)|Frankfurt/Oder	16512|16719	1	QGJ.v1.A0066.I0208.E01532			4984		persons		Samuel, Aron Saul 1484	
QGJ.v1.Per.06006	Samuel, Baer	https://undusting.org/jewish_sources/s/jewish_sources/item/15439	Samuel, Baer			Marisfeld|Thüringen	17177|17701	1	QGJ.v1.A0239.I0839.E06702			10154		persons		Samuel, Baer 6621	
QGJ.v1.Per.06007	Samuel, Gumbel	https://undusting.org/jewish_sources/s/jewish_sources/item/15440	Samuel, Gumbel			Schwarza|Stolberg-Wernigerode|Thüringen	17583|17657|17701	3	QGJ.v1.A0239.I0831.E06022|QGJ.v1.A0239.I0831.E06048|QGJ.v1.A0239.I0831.E06395	1804	1805	9474|9500|9847		persons		Samuel, Gumbel 5941, 5967, 6314	
QGJ.v1.Per.06008	Samuel, Gumpel	https://undusting.org/jewish_sources/s/jewish_sources/item/15441	Samuel, Gumpel			Kühndorf|Sachsen|Schwarza|Thüringen	17081|17509|17583|17701	4	QGJ.v1.A0239.I0831.E05716|QGJ.v1.A0239.I0831.E05721|QGJ.v1.A0239.I0831.E05839|QGJ.v1.A0239.I0831.E05993	1796	1823	9168|9173|9291|9445		persons		Samuel, Gumpel 5635, 5640, 5758, 5912	
QGJ.v1.Per.06009	Samuel, Jacob	https://undusting.org/jewish_sources/s/jewish_sources/item/15442	Samuel, Jacob			Dresden|Marisfeld|Sachsen|Thüringen	16630|17177|17509|17701	2	QGJ.v1.A0185.I0588.E03706|QGJ.v1.A0239.I0839.E06793	1828	1828	7158|10245		persons		Samuel, Jacob 3629, 6712	
QGJ.v1.Per.06010	Samuel, Joseph	https://undusting.org/jewish_sources/s/jewish_sources/item/15443	Samuel, Joseph			Breslau|Leipzig|Mecklenburg-Vorpommern|Sachsen|Schwerin	16521|17112|17192|17509|17599	3	QGJ.v1.A0031.I0110.E00648|QGJ.v1.A0196.I0643.E04220|QGJ.v1.A0196.I0643.E04247	1736	1736	4100|7672|7699		persons		Samuel, Joseph 606,4143, 4170	
QGJ.v1.Per.06011	Samuel, Kaim	https://undusting.org/jewish_sources/s/jewish_sources/item/15444	Samuel, Kaim			Dresden|Innungen|Sachsen	16630|17509	6	QGJ.v1.A0185.I0588.E03440|QGJ.v1.A0185.I0588.E03480|QGJ.v1.A0185.I0588.E03708|QGJ.v1.A0185.I0588.E03734|QGJ.v1.A0185.I0607.E03854|QGJ.v1.A0185.I0607.E03855	1830	1830	6892|6932|7160|7186|7306|7307		persons		Samuel, Kaim 3363, 3403, 3631, 3657, 3777,3778	
QGJ.v1.Per.06012	Samuel, Leopold	https://undusting.org/jewish_sources/s/jewish_sources/item/15445	Samuel, Leopold			Böhmen|Greiz|Ladau (Böhmen)|Thüringen	16493|16825|17093|17701	1	QGJ.v1.A0238.I0817.E05540			8992		persons		Samuel, Leopold 5459	
QGJ.v1.Per.06013	Samuel, Levin	https://undusting.org/jewish_sources/s/jewish_sources/item/15446	Samuel, Levin			Bützow|Mecklenburg-Vorpommern|Ribnitz|Schwerin	16542|17192|17467|17599	2	QGJ.v1.A0011.I0058.E00232|QGJ.v1.A0031.I0110.E00631	1746	1746	3684|4083		persons		Samuel, Levin 190, 589	
QGJ.v1.Per.06014	Samuel, Max	https://undusting.org/jewish_sources/s/jewish_sources/item/15447	Samuel, Max			Friedland|Kiel|Lübeck|Mecklenburg|Mecklenburg-Vorpommern|Rostock|Schwerin	16734|17021|17155|17189|17192|17491|17599	1	QGJ.v1.A0006.I0053.E00199	1705	1945	3651		persons		Samuel, Max 162/12	
QGJ.v1.Per.06015	Samuel, Michael	https://undusting.org/jewish_sources/s/jewish_sources/item/15448	Samuel, Michael			Dresden|Sachsen	16630|17509	1	QGJ.v1.A0185.I0588.E03647			7099		persons		Samuel, Michael 3570	
QGJ.v1.Per.06016	Samuel, Moses	https://undusting.org/jewish_sources/s/jewish_sources/item/15449	Samuel, Moses			Leipzig|Mecklenburg-Vorpommern|Sachsen|Schwerin	17112|17192|17509|17599	2	QGJ.v1.A0031.I0110.E00689|QGJ.v1.A0196.I0638.E04067			4141|7519		persons		Samuel, Moses 647, 3990	
QGJ.v1.Per.06017	Samuel, Moses Jacob	https://undusting.org/jewish_sources/s/jewish_sources/item/15450	Samuel, Moses Jacob			Dresden|Sachsen	16630|17509	1	QGJ.v1.A0185.I0588.E03385			6837		persons		Samuel, Moses Jacob 3308	
QGJ.v1.Per.06018	Samuel, Nathan	https://undusting.org/jewish_sources/s/jewish_sources/item/15451	Nathan Samuel	Q105389752		Hildburghausen|Mannheim|Thüringen	16934|17169|17701	1	QGJ.v1.A0239.I0835.E06595			10047		persons		Samuel, Nathan 6514	
QGJ.v1.Per.06019	Samuel, Rebecca	https://undusting.org/jewish_sources/s/jewish_sources/item/15452	Samuel, Rebecca			Leipzig|Sachsen	17112|17509	1	QGJ.v1.A0196.I0643.E04226			7678		persons		Samuel, Rebecca 4149	
QGJ.v1.Per.06020	Samuel, Salomon	https://undusting.org/jewish_sources/s/jewish_sources/item/15453	Samuel, Salomon			Berkach|Sachsen-Meiningen|Thüringen	16454|17519|17701	1	QGJ.v1.A0239.I0836.E06614			10066		persons		Samuel, Salomon 6533	
QGJ.v1.Per.06021	Samuel, Saul 3571, 4147, 5418, Samuel, Seligmann	https://undusting.org/jewish_sources/s/jewish_sources/item/15454	Samuel, Saul 3571, 4147, 5418, Samuel, Seligmann			Halle/Saale|Leipzig|Sachsen	16875|17112|17509	1	QGJ.v1.A0196.I0643.E04225			7677		persons		Samuel, Saul 3571, 4147, 5418, Samuel, Seligmann 4148	
QGJ.v1.Per.06022	Samuel, Wolf	https://undusting.org/jewish_sources/s/jewish_sources/item/15455	Samuel, Wolf			Schwarza|Thüringen	17583|17701	1	QGJ.v1.A0239.I0831.E06440	1820	1820	9892		persons		Samuel, Wolf 6359	
QGJ.v1.Per.06023	Sand, Martin	https://undusting.org/jewish_sources/s/jewish_sources/item/15456	Sand, Martin			Berlin	16455	1	QGJ.v1.A0107.I0328.E02081	1939	1939	5533		persons		Sand, Martin 2027	
QGJ.v1.Per.06024	Sandel (Angermünde)	https://undusting.org/jewish_sources/s/jewish_sources/item/15457	Cora Sandel	Q287727	Angermünde	Angermünde|Brandenburg (Land)	16372|16512	1	QGJ.v1.A0054.I0174.E01187			4639		persons		Sandel (Angermünde) 1138	Angermünde
QGJ.v1.Per.06025	Sandel, Levin	https://undusting.org/jewish_sources/s/jewish_sources/item/15458	Sandel, Levin			Angermünde|Brandenburg (Land)	16372|16512	2	QGJ.v1.A0054.I0174.E01213|QGJ.v1.A0054.I0174.E01226			4665|4678		persons		Sandel, Levin 1165,1178	
QGJ.v1.Per.06026	Sander (Chemnitz)	https://undusting.org/jewish_sources/s/jewish_sources/item/15459	Sander		Chemnitz	Chemnitz|Sachsen	16563|17509	1	QGJ.v1.A0183.I0580.E03220	1907	1933	6672		persons		Sander (Chemnitz) 3143	Chemnitz
QGJ.v1.Per.06027	Sander (Ilmenau)	https://undusting.org/jewish_sources/s/jewish_sources/item/15460	Sander		Ilmenau	Ilmenau|Martinroda|Thüringen	16965|17184|17701	2	QGJ.v1.A0260.I0897.E07552|QGJ.v1.A0261.I0899.E07556	1937	1947	11004|11008		persons		Sander (Ilmenau) 7459, 7463	Ilmenau
QGJ.v1.Per.06028	Sander (Martinroda)	https://undusting.org/jewish_sources/s/jewish_sources/item/15461	Sander		Martinroda	Martinroda|Thüringen	17184|17701	1	QGJ.v1.A0261.I0899.E07556	1937	1937	11008		persons		Sander (Martinroda) 7463	Martinroda
QGJ.v1.Per.06029	Sander, Ernst	https://undusting.org/jewish_sources/s/jewish_sources/item/15462	Sander, Ernst			Chemnitz|Sachsen	16563|17509	1	QGJ.v1.A0183.I0580.E03220	1907	1933	6672		persons		Sander, Ernst 3143	
QGJ.v1.Per.06030	Sander, Isaak	https://undusting.org/jewish_sources/s/jewish_sources/item/15463	Sander, Isaak			Schwarza|Simmershausen|Thüringen	17583|17615|17701	1	QGJ.v1.A0239.I0831.E06427	1830	1830	9879		persons		Sander, Isaak 6346	
QGJ.v1.Per.06031	Sander, Joseph	https://undusting.org/jewish_sources/s/jewish_sources/item/15464	Sander, Joseph			Gleicherwiesen|Simmershausen|Thüringen	16787|17615|17701	2	QGJ.v1.A0239.I0839.E06743|QGJ.v1.A0239.I0839.E06805	1852	1859	10195|10257		persons		Sander, Joseph 6663,6724	
QGJ.v1.Per.06032	Sander, Simon	https://undusting.org/jewish_sources/s/jewish_sources/item/15465	Sander Simons	Q2090116		Suhl|Thüringen	17676|17701	1	QGJ.v1.A0283.I0954.E08013	1946	1946	11465		persons		Sander, Simon 7919	
QGJ.v1.Per.06033	Sanderi, Ciriacus	https://undusting.org/jewish_sources/s/jewish_sources/item/15466	Sanderi, Ciriacus			Mühlhausen|Thüringen	17230|17701	1	QGJ.v1.A0269.I0916.E07661			11113		persons		Sanderi, Ciriacus 7568	
QGJ.v1.Per.06034	Sanders (Neustrelitz)	https://undusting.org/jewish_sources/s/jewish_sources/item/15467	Sanders		Neustrelitz	Mecklenburg-Vorpommern|Neustrelitz	17192|17286	1	QGJ.v1.A0023.I0082.E00450	1872	1872	3902		persons		Sanders (Neustrelitz) 408	Neustrelitz
QGJ.v1.Per.06035	Sanders, Alexander	https://undusting.org/jewish_sources/s/jewish_sources/item/15468	Sanders, Alexander			Mecklenburg-Vorpommern|Neustrelitz|Stiftungen	17192|17286	1	QGJ.v1.A0023.I0082.E00454	1926	1931	3906		persons		Sanders, Alexander 412	
QGJ.v1.Per.06036	Sanders, Daniel	https://undusting.org/jewish_sources/s/jewish_sources/item/15469	Sanders, Daniel			Berlin|DDR|Mecklenburg|Mecklenburg-Strelitz, Herzogtum|Mecklenburg-Vorpommern|Neustrelitz|Schwerin|Stiftungen|Strelitz (Altstrelitz)|Vorpommern	16455|16598|17189|17191|17192|17286|17599|17665|17752	5	QGJ.v1.A0023.I0082.E00421|QGJ.v1.A0040.I0151.E01051|QGJ.v1.A0050.I0171.E01155|QGJ.v1.A0103.I0316.E01943|QGJ.v1.A0105.I0317.E01968	1819	1882	3873|4503|4607|5395|5420		persons		Sanders, Daniel 379, 1009, 1113, 1889,1914	
QGJ.v1.Per.06037	Sanders, Hendel	https://undusting.org/jewish_sources/s/jewish_sources/item/15470	Sanders, Hendel			Mecklenburg-Vorpommern|Neustrelitz|Stiftungen	17192|17286	1	QGJ.v1.A0023.I0082.E00454	1926	1931	3906		persons		Sanders, Hendel 412	
QGJ.v1.Per.06038	Sanders, Johanna	https://undusting.org/jewish_sources/s/jewish_sources/item/15471	Sanders, Johanna			Mecklenburg-Vorpommern|Neustrelitz|Stiftungen|Strelitz (Altstrelitz)	17192|17286|17665	1	QGJ.v1.A0023.I0082.E00455	1912	1912	3907		persons		Sanders, Johanna 413	
QGJ.v1.Per.06039	Sanders, Sophie	https://undusting.org/jewish_sources/s/jewish_sources/item/15472	Sanders, Sophie			Mecklenburg-Vorpommern|Neustrelitz|Stiftungen	17192|17286	1	QGJ.v1.A0023.I0082.E00454	1926	1931	3906		persons		Sanders, Sophie 412	
QGJ.v1.Per.06040	Sandheim, Adolf	https://undusting.org/jewish_sources/s/jewish_sources/item/15473	Sandheim, Adolf			Gera|Thüringen	16770|17701	4	QGJ.v1.A0255.I0891.E07445|QGJ.v1.A0255.I0891.E07455|QGJ.v1.A0255.I0891.E07456|QGJ.v1.A0255.I0891.E07458	1869	1902	10897|10907|10908|10910		persons		Sandheim, Adolf 7352, 7362, 7363, 7365	
QGJ.v1.Per.06041	Sandler (Ilmenau)	https://undusting.org/jewish_sources/s/jewish_sources/item/15474	Sandler		Ilmenau	Ilmenau|Thüringen	16965|17701	1	QGJ.v1.A0261.I0899.E07566	1938	1938	11018		persons		Sandler (Ilmenau) 7473	Ilmenau
QGJ.v1.Per.06042	Sandler, Moritz	https://undusting.org/jewish_sources/s/jewish_sources/item/15475	Sandler, Moritz			Derenburg|Sachsen-Anhalt	16604|17512	1	QGJ.v1.A0122.I0356.E02277	1938	1945	5729		persons		Sandler, Moritz 2210	
QGJ.v1.Per.06043	Sandler, Wilhelm	https://undusting.org/jewish_sources/s/jewish_sources/item/15476	Sandler, Wilhelm			Ilmenau|Thüringen	16965|17701	1	QGJ.v1.A0261.I0899.E07570	1929	1938	11022		persons		Sandler, Wilhelm 7477	
QGJ.v1.Per.06044	Sarason, David	https://undusting.org/jewish_sources/s/jewish_sources/item/15477	Sarason, David					1	QGJ.v1.A0105.I0319.E01973			5425		persons		Sarason, David 1919	
QGJ.v1.Per.06045	Sarle (Salomon Isaak)	https://undusting.org/jewish_sources/s/jewish_sources/item/15478	Sarle		Salomon Isaak	Schwarza|Thüringen	17583|17701	1	QGJ.v1.A0239.I0831.E05828			9280		persons		Sarle (Salomon Isaak) 5747	
QGJ.v1.Per.06046	Satsch (Dresden)	https://undusting.org/jewish_sources/s/jewish_sources/item/15479	Satsch		Dresden	Dresden|Gittersee|Sachsen	16630|16783|17509	1	QGJ.v1.A0185.I0605.E03814	1933	1933	7266		persons		Satsch (Dresden) 3737	Dresden
QGJ.v1.Per.06047	Sattler, Heinz	https://undusting.org/jewish_sources/s/jewish_sources/item/15480	Sattler, Heinz			Buchenwald (KZ)|Mahn- und Gedenkstätten|Thüringen	16532|17701	1	QGJ.v1.A0296.I0978.E08134	1940	1943	11586		persons		Sattler, Heinz 8040	
QGJ.v1.Per.06048	Sauckel, Fritz	https://undusting.org/jewish_sources/s/jewish_sources/item/15481	Fritz Sauckel	Q77093		Altenburg|Rudolstadt|Thüringen	16354|17498|17701	1	QGJ.v1.A0235.I0789.E05410	1938	1938	8862		persons		Sauckel, Fritz 5333	
QGJ.v1.Per.06049	Saul (Tonna)	https://undusting.org/jewish_sources/s/jewish_sources/item/15482	Saul		Tonna	Erfurt|Mühlhausen|Thüringen|Tonna	16675|17230|17701|17705	1	QGJ.v1.A0269.I0916.E07655	1436	1436	11107		persons		Saul (Tonna) 7562	Tonna
QGJ.v1.Per.06050	Saul, Juditha	https://undusting.org/jewish_sources/s/jewish_sources/item/15483	Saul, Juditha			Dresden|Sachsen	16630|17509	1	QGJ.v1.A0185.I0588.E03648			7100		persons		Saul, Juditha 3571	
QGJ.v1.Per.06051	Saul, Meyer	https://undusting.org/jewish_sources/s/jewish_sources/item/15484	Saul, Meyer			Goldberg (Mecklenburg)|Mecklenburg-Vorpommern	16800|17192	1	QGJ.v1.A0013.I0062.E00254			3706		persons		Saul, Meyer 212	
QGJ.v1.Per.06052	Saul, Moses	https://undusting.org/jewish_sources/s/jewish_sources/item/15485	Saul, Moses			Goldberg (Mecklenburg)|Mecklenburg-Vorpommern	16800|17192	1	QGJ.v1.A0013.I0060.E00246	1864	1864	3698		persons		Saul, Moses 204	
QGJ.v1.Per.06053	Sauwelin, Moses	https://undusting.org/jewish_sources/s/jewish_sources/item/15486	Sauwelin, Moses			Bad Langensalza|Erfurt|Mühlhausen|Thüringen|Tonna	16405|16675|17230|17701|17705	5	QGJ.v1.A0269.I0916.E07654|QGJ.v1.A0269.I0916.E07655|QGJ.v1.A0269.I0916.E07656|QGJ.v1.A0269.I0916.E07657|QGJ.v1.A0269.I0916.E07661	1436	1437	11106|11107|11108|11109|11113		persons		Sauwelin, Moses 7561-7564, 7568	
QGJ.v1.Per.06054	Schabzwi	https://undusting.org/jewish_sources/s/jewish_sources/item/15487	Schabzwi			Goldberg (Mecklenburg)|Marlow|Mecklenburg|Mecklenburg-Vorpommern|Rostock	16800|17182|17189|17192|17491	1	QGJ.v1.A0043.I0164.E01132	1739	1807	4584		persons		Schabzwi 1090	
QGJ.v1.Per.06055	Schad, Johann Adam	https://undusting.org/jewish_sources/s/jewish_sources/item/15488	Schad, Johann Adam			Schwarza|Thüringen	17583|17701	1	QGJ.v1.A0239.I0831.E06208			9660		persons		Schad, Johann Adam 6127	
QGJ.v1.Per.06056	Schad, Johann Friedrich	https://undusting.org/jewish_sources/s/jewish_sources/item/15489	Schad, Johann Friedrich			Schwarza|Thüringen	17583|17701	1	QGJ.v1.A0239.I0831.E05882			9334		persons		Schad, Johann Friedrich 5801	
QGJ.v1.Per.06057	Schade, Georg	https://undusting.org/jewish_sources/s/jewish_sources/item/15490	Georg Schade	Q52222537		Mehlis|Sachsen-Gotha|Schwarza|Thüringen|Zella-Mehlis	17194|17517|17583|17701|17854	1	QGJ.v1.A0239.I0831.E06535			9987		persons		Schade, Georg 6454	
QGJ.v1.Per.06058	Schadow, (Johann Gottfried)	https://undusting.org/jewish_sources/s/jewish_sources/item/15491	Rudolph Schadow	Q697189	Johann Gottfried	Berlin	16455	1	QGJ.v1.A0108.I0332.E02146			5598		persons		Schadow, (Johann Gottfried) 2092	
QGJ.v1.Per.06059	Schainholz, Israel	https://undusting.org/jewish_sources/s/jewish_sources/item/15492	Schainholz, Israel			Alexandrowo|Leipzig|Sachsen	16346|17112|17509	1	QGJ.v1.A0196.I0643.E04341			7793		persons		Schainholz, Israel 4264	
QGJ.v1.Per.06060	Schaland (David Henner)	https://undusting.org/jewish_sources/s/jewish_sources/item/15493	Schaland		David Henner	Erfurt|Mühlhausen|Thüringen	16675|17230|17701	1	QGJ.v1.A0269.I0916.E07668			11120		persons		Schaland (David Henner) 7575	
QGJ.v1.Per.06061	Schamburg, Abraham Jonas	https://undusting.org/jewish_sources/s/jewish_sources/item/15494	Schamburg, Abraham Jonas			Dresden|Sachsen	16630|17509	1	QGJ.v1.A0185.I0588.E03490			6942		persons		Schamburg, Abraham Jonas 3413	
QGJ.v1.Per.06062	Scharfenberger, Valentin	https://undusting.org/jewish_sources/s/jewish_sources/item/15495	Scharfenberger, Valentin			Schwarza|Thüringen|Wahns	17583|17701|17756	1	QGJ.v1.A0239.I0831.E05765	1695	1695	9217		persons		Scharfenberger, Valentin 5684	
